b8-b8a,(b8a-b7)/(b8a+b7),B5/B6,B4/b8a,(b8a-b4)/(b8a+b4),lg5,b8a/b9,B5/b9,B8/b8a,B3/B5,b8-b9,b3-b5,b8-b11,B3/B6,lg8a,(b8-b7)/(b8+b7),b8a-b9,(b8-b8a)/(b8+b8a),B7/b8a,B3/b8a,B5/B7,B3/B11,(b8-b5)/(b8+b5),b4-b8,b4-b6,(b8a-b5)/(b8a+b5),0.1494,0.0734,(b8-b4)/(b8+b4),B4/B7,B6/B8,b2-b5,B2/B12,b9/B11,b3-b4,B7/B12,B5/b8a,1/b11,(b8a-b11)/(b8a+b11),lg8,b6-b9,(b8-b9)/(b8+b9),B6/b8a,B2/b8a,B2/B7,b8-b12,(b8-b2)/(b8+b2),B6/B12,(b8a-b6)/(b8a+b6),(b8-b11)/(b8+b11),b8a-b12,b5-b8a,b2-b4,1/b3,lg4,B8/B12,b11-b12,B5/B12,b6-b8a,(b8-b6)/(b8+b6),b6-b7,B2/B6,B3/B8,b6-b8,b7-b11,B3/B12,0.0498,b9/B12,1/b4,B3,1/b9,b7-b9,B3/B4,B2/B8,b8a-b11,B3/B7,b3-b7,B6/B11,1/b12,b8a/B12,b5-b8,0.0755,0.1532,B7,B7/B8,B4/B8,B7/b9,B2/B3,B3/b9,B11/B12,B8/b9,B6/B7,B4/B6,lg11,b8a/B11,B2/b9,B12,(b8a-b3)/(b8a+b3),b5-b7,B11,B4/B11,lg2,lg3,b4-b5,B5/B11,(b8-b3)/(b8+b3),b3-b6,B5,B5/B8,(b8a-b2)/(b8a+b2),B6/b9,B8/B11,lg12,(b8-b12)/(b8+b12),B4/B12,B2/B11,lg9,B6,0.1554,B8,B2,0.1283,b9,b8a,b7-b8,b7-b8a,b2-b3,b4-b7,b9-b11,0.0911,1/b5,b9-b12,b5-b6,b2-b6,1/b8,1/b8a,B4,0.1366,0.1066,1/b7,lg7,(b8a-b9)/(b8a+b9),B2/B5,B4/b9,B4/B5,(b8a-b12)/(b8a+b12),1/b2,lg6,1/b6,B7/B11,B2/B4,0.1248,som,class,som
-0.0232,0.089434889,0.4303207,0.97789806,0.011174458,-0.883436212,1.021658986,0.340092166,0.895354082,2.056910569,-0.0185,0.078,-0.1102,0.885131195,-1.528504374,0.034392913,0.0047,-0.055211804,0.835814163,0.684709066,0.398273071,0.491739553,0.45795079,0.0183,0.0453,0.500507614,0.431498079,0.530446549,-0.044064532,1.169994603,0.863979849,0.0428,0.423076923,0.702947846,-0.065,0.672351234,0.332882273,3.239390994,-0.164027149,-1.424015618,-0.0455,-0.044524669,0.773567885,0.525935949,0.629249865,-0.0771,0.259917487,0.622278665,0.127670397,-0.217271293,-0.0539,-0.1479,-0.1002,6.587615283,-1.506158557,0.720246734,0.0331,0.26777939,-0.0502,0.072972973,-0.0138,0.679883382,0.764735516,-0.027,-0.1234,0.550798258,0.220791168,0.787373004,4.612546125,0.1518,4.608294931,-0.0317,0.700184502,0.587405542,-0.087,0.819212089,-0.0335,0.555555556,3.628447025,0.804426705,-0.1247,0.442411195,0.415151515,0.1853,0.933501259,1.092191436,0.853917051,0.768115942,0.699539171,1.120101597,0.914746544,0.925526174,1.264139942,-1.959004422,0.718172983,0.537327189,0.2756,0.187148594,-0.1115,0.3087,0.702299968,-1.071465174,-1.221406524,0.143,0.239067055,0.133314302,-0.0197,0.0738,0.371788413,0.310671002,0.790322581,0.643019112,-1.786605078,-0.162623919,0.786647315,0.37771299,-1.507067545,0.1715,0.375152253,0.1985,0.1166,0.514840183,0.217,0.2217,-0.0132,-0.0364,-0.0352,0.0315,-0.0917,0.493183641,13.5501355,-0.0586,-0.0977,-0.0549,5.037783375,4.51059991,0.2168,0.406701708,0.445435827,5.396654074,-1.365887755,0.010713472,1.579945799,0.999078341,2.937669377,-0.108385281,8.576329331,-1.305933327,5.83090379,0.600259151,0.537822878,0.413251366,28.42,3,28
-0.0285,0.080325548,0.430142566,0.952505732,0.024324778,-1.024237472,1.004606779,0.347482725,0.906649198,2.051136364,-0.0271,0.111,-0.1532,0.882281059,-1.940718066,0.031488727,0.0014,-0.04896066,0.851293809,0.709466099,0.406310119,0.50372093,0.447698745,0.014,0.0453,0.486006328,0.90524968,0.968876861,-0.024665257,1.118891881,0.886921965,0.0556,0.393939394,0.706744186,-0.0742,0.63514174,0.345889289,2.325581395,-0.169590643,-1.792648268,-0.0584,-0.046667815,0.804127088,0.528005241,0.620238553,-0.1324,0.263926941,0.599951124,0.108569354,-0.216751556,-0.1039,-0.1997,-0.1296,4.616805171,-1.864260933,0.676441838,0.0208,0.258064516,-0.0598,0.059927245,-0.0144,0.656619145,0.782514451,-0.0313,-0.1701,0.529325513,0.513339466,0.742668622,3.438789546,0.2166,3.290556104,-0.044,0.744841816,0.582369942,-0.1247,0.833397461,-0.0433,0.570930233,2.443792766,0.746089932,-0.1712,0.922497309,0.921818182,0.2599,0.938945087,1.050578035,0.855215531,0.744228994,0.712734452,1.05083089,0.91082593,0.944594075,1.184521385,-2.728278139,0.71,0.530437644,0.4092,0.16995593,-0.1543,0.43,0.67627907,-1.2616148,-1.505249827,0.1852,0.245581395,0.122010539,-0.0289,0.1056,0.38150289,0.308896034,0.807831524,0.64372093,-2.576892043,-0.193002915,0.710654936,0.374883721,-1.933228978,0.2455,0.904384896,0.2768,0.1612,0.861015982,0.3039,0.3053,-0.0169,-0.0454,-0.0554,0.0309,-0.1261,0.850307404,9.46969697,-0.1053,-0.1399,-0.0843,3.612716763,3.275466754,0.2908,0.921156373,0.953328758,3.847633705,-1.708835835,0.002298096,1.526515152,0.956893715,2.753787879,-0.145416375,6.203473945,-1.639482668,4.073319756,0.604418605,0.554332875,0.922814208,24.87,3,25
-0.0154,0.082771306,0.438939288,0.963759909,0.018454441,-0.832397334,0.983296214,0.350222717,0.912797282,2.060413355,-0.0184,0.0667,-0.1102,0.904396371,-1.328004845,0.037323037,-0.003,-0.045589106,0.847112118,0.733861835,0.420454545,0.47752395,0.438643463,0.009,0.0269,0.47473904,0.133162612,0.380243572,-0.027157514,1.137700535,0.888957816,0.0317,0.372587633,0.661753869,-0.0406,0.58920835,0.35617214,3.684598379,-0.211607143,-1.2616148,-0.0363,-0.05399061,0.811438279,0.535673839,0.632352941,-0.0927,0.260359656,0.564395431,0.10409503,-0.254738789,-0.0773,-0.1137,-0.0756,7.716049383,-1.300321729,0.634895628,0.0175,0.247735329,-0.0333,0.058784893,-0.0063,0.660153524,0.803970223,-0.0179,-0.1218,0.51043718,0.120515179,0.707365104,5.875440658,0.1296,5.567928731,-0.03,0.761457109,0.586848635,-0.0948,0.86631016,-0.02,0.528002948,3.938558488,0.695549429,-0.0983,0.205597417,0.141818182,0.1496,0.928039702,1.055831266,0.832962138,0.729938272,0.721603563,1.068924774,0.897550111,0.957887701,1.187718074,-1.765567407,0.650700074,0.526726058,0.2539,0.153494448,-0.0867,0.2714,0.627118644,-0.976458691,-1.126893888,0.1073,0.231761238,0.10866575,-0.0137,0.0629,0.390198511,0.302359882,0.797884187,0.593957259,-1.679720054,-0.223319682,0.670342655,0.348563007,-1.341033246,0.1433,0.147381242,0.1612,0.0946,0.408390411,0.1796,0.1766,-0.0116,-0.027,-0.035,0.0206,-0.0918,0.43517776,15.89825119,-0.0743,-0.0804,-0.0487,6.203473945,5.662514156,0.1702,0.161629435,0.25188744,6.684491979,-1.212020715,-0.008422235,1.503974563,0.94766147,2.705882353,-0.179558653,10.57082452,-1.185179834,6.978367062,0.551215917,0.555816686,0.169398907,26.18,3,26
-0.0238,0.10032944,0.447750363,0.946107784,0.027692308,-0.826641098,1.004373975,0.33734281,0.870440936,2.012965964,-0.023,0.0625,-0.1127,0.901306241,-1.35889719,0.031280232,0.0008,-0.069266589,0.817637452,0.676102341,0.410785619,0.455612619,0.443140794,0.0139,0.036,0.497147514,0.156209987,0.343707713,-0.04165418,1.157123835,0.861788618,0.03,0.364177919,0.670946442,-0.0496,0.596505163,0.335873707,3.668378577,-0.194827964,-1.256042292,-0.0451,-0.067094516,0.750136091,0.499183451,0.610519308,-0.0919,0.271065183,0.54725973,0.142768274,-0.260578035,-0.0681,-0.122,-0.0821,8.051529791,-1.31587565,0.6350278,0.0208,0.245035743,-0.0459,0.074235808,-0.0124,0.665457184,0.77673546,-0.0221,-0.1224,0.49324861,0.109475621,0.726370135,5.753739931,0.1242,5.467468562,-0.0327,0.714614499,0.573483427,-0.0889,0.82689747,-0.026,0.505502568,3.971405878,0.72954726,-0.0982,0.174381055,0.184848485,0.1502,0.939337086,1.086929331,0.821213778,0.738325282,0.679059595,1.082605242,0.874248223,0.917443409,1.261248186,-1.771560314,0.673881145,0.501366867,0.2518,0.19324456,-0.0885,0.2726,0.637564197,-0.963734048,-1.103900916,0.1121,0.226338958,0.125659979,-0.0136,0.0617,0.385866166,0.33405955,0.753417168,0.586573734,-1.669604407,-0.223220792,0.690230342,0.336390315,-1.35540604,0.1378,0.167478685,0.1599,0.0917,0.411815068,0.1829,0.1837,-0.0097,-0.0335,-0.0325,0.0236,-0.0897,0.429564288,16.20745543,-0.0689,-0.0761,-0.0461,6.253908693,5.443658138,0.1738,0.153088042,0.214138641,6.657789614,-1.214579717,0.002182215,1.486223663,0.950246036,2.816855754,-0.156371986,10.90512541,-1.161776464,7.256894049,0.550990462,0.527617952,0.173497268,25.06,3,25
-0.0215,0.069202117,0.441911442,0.973964063,0.013189671,-1.003472549,0.993080845,0.367079388,0.921158783,2.009920635,-0.0234,0.1018,-0.127,0.888206927,-1.772060364,0.028243962,-0.0019,-0.041038366,0.870553722,0.742940961,0.424599832,0.535695399,0.427272727,0.0144,0.0375,0.460240964,0.743918054,0.874154263,-0.027863777,1.118786858,0.908041401,0.0536,0.432735426,0.726070862,-0.063,0.665358744,0.369636964,2.644103649,-0.162083269,-1.66672121,-0.0465,-0.044503614,0.836450312,0.566189952,0.650379107,-0.1056,0.238658777,0.639293722,0.089057508,-0.201779473,-0.0841,-0.1719,-0.1112,4.935834156,-1.736798807,0.704035874,0.0214,0.282511211,-0.0446,0.048195285,-0.0093,0.676896098,0.806528662,-0.0231,-0.1408,0.567825112,0.469181233,0.769618834,3.765060241,0.2026,3.641660597,-0.0372,0.762801205,0.614649682,-0.1055,0.853411963,-0.0348,0.603120042,2.802690583,0.764293722,-0.1504,0.849300323,0.724242424,0.2374,0.945063694,1.057324841,0.864530226,0.762092794,0.737800437,1.059977578,0.914785142,0.960825611,1.164401578,-2.368105547,0.721047065,0.562272396,0.3568,0.147485798,-0.1366,0.3782,0.702273929,-1.232509604,-1.442251058,0.1648,0.266525648,0.107095637,-0.0255,0.1008,0.401273885,0.276984313,0.830662782,0.664198837,-2.234261644,-0.173684211,0.744394619,0.408249603,-1.78158017,0.2281,0.725943971,0.2512,0.1544,0.713184932,0.2746,0.2727,-0.0138,-0.0353,-0.0482,0.0282,-0.1036,0.710237904,9.920634921,-0.0822,-0.1273,-0.0737,3.98089172,3.66703337,0.2656,0.752956636,0.833905285,4.212299916,-1.601231577,-0.003471588,1.531746032,0.967225055,2.634920635,-0.133598094,6.476683938,-1.557936428,4.384042087,0.627710206,0.581325301,0.769125683,25.99,3,26
-0.021,0.064756031,0.431364562,0.986712095,0.00668839,-1.025531594,0.984899329,0.355369128,0.928449744,2.077431539,-0.0255,0.1141,-0.1316,0.896130346,-1.878315599,0.027720158,-0.0045,-0.037102473,0.878364566,0.749574106,0.410783553,0.544419698,0.440274841,0.0171,0.0441,0.469704557,0.897567222,0.99188092,-0.030421633,1.123351435,0.900917431,0.0589,0.429390307,0.737441227,-0.0696,0.671704013,0.360817717,2.474634991,-0.158543578,-1.771060363,-0.0525,-0.044697634,0.836456559,0.561499148,0.639255237,-0.1113,0.246284016,0.639656071,0.089053803,-0.194501921,-0.0903,-0.1876,-0.1248,4.545454545,-1.858040356,0.710005211,0.0203,0.275924961,-0.048,0.052123552,-0.0123,0.671283096,0.80733945,-0.027,-0.1463,0.573215216,0.516099356,0.776446066,3.453038674,0.22,3.355704698,-0.0402,0.759668508,0.604770642,-0.1106,0.853374709,-0.0378,0.60752289,2.60552371,0.764721209,-0.1666,0.961248654,0.85030303,0.2578,0.946055046,1.062752294,0.865100671,0.749090909,0.738255034,1.052892131,0.91442953,0.952288596,1.179633401,-2.541224057,0.72630537,0.553020134,0.3838,0.143135346,-0.1519,0.4041,0.716654293,-1.277069414,-1.520733716,0.1837,0.262063846,0.106598985,-0.0255,0.1059,0.388623853,0.280820423,0.823825503,0.674338035,-2.404452876,-0.169587079,0.754559666,0.407819847,-1.901922657,0.2455,0.868453106,0.2725,0.1648,0.787100457,0.298,0.2935,-0.0147,-0.0357,-0.0552,0.0318,-0.1061,0.78241112,9.442870633,-0.0858,-0.1396,-0.0807,3.669724771,3.407155026,0.2896,0.892904074,0.953328758,3.87897595,-1.698608758,-0.007607777,1.55618508,0.971812081,2.734655335,-0.13332349,6.067961165,-1.639482668,4.073319756,0.637960901,0.569060773,0.908469945,27.3,3,27
-0.0211,0.075623326,0.486175115,0.992337165,0.003846154,-1.023806008,0.992395437,0.401140684,0.919157088,1.855924171,-0.0231,0.0903,-0.103,0.902304147,-1.714208841,0.033606204,-0.002,-0.042124176,0.859386973,0.750191571,0.470352207,0.571011957,0.389114071,0.0191,0.042,0.424283765,0.701664533,0.828146143,-0.038284225,1.154703522,0.90454356,0.0483,0.474837913,0.76698746,-0.0632,0.692497684,0.404214559,2.916302129,-0.13561848,-1.612981918,-0.046,-0.045933585,0.831417625,0.589272031,0.68568881,-0.084,0.218694437,0.669959864,0.092050209,-0.176733013,-0.0629,-0.1555,-0.1052,5.107252298,-1.704447925,0.740660698,0.019,0.325717814,-0.044,0.050120376,-0.0073,0.70875576,0.816173406,-0.0229,-0.1186,0.604507564,0.512419503,0.811979006,3.861003861,0.1958,3.802281369,-0.0387,0.755984556,0.641100459,-0.0819,0.872938029,-0.0285,0.632837562,3.087372646,0.805804261,-0.1344,0.842841765,0.653333333,0.2243,0.934972905,1.079616507,0.852851711,0.785495403,0.744486692,1.05866008,0.9121673,0.967454302,1.193548387,-2.151312501,0.761154856,0.584790875,0.3239,0.142732049,-0.1188,0.3429,0.755322251,-1.229946242,-1.412055797,0.1535,0.307669875,0.101216433,-0.0212,0.1055,0.439766569,0.258437801,0.825095057,0.699620881,-2.042529333,-0.148989003,0.799629515,0.448527267,-1.724006397,0.217,0.655298417,0.2399,0.1538,0.612442922,0.263,0.261,-0.0156,-0.0367,-0.042,0.0347,-0.0799,0.622293504,9.478672986,-0.0609,-0.1115,-0.0632,4.168403501,3.831417625,0.259,0.678712221,0.757721345,4.458314757,-1.540426823,-0.003816794,1.457819905,0.984790875,2.454976303,-0.10753975,6.501950585,-1.507067545,4.608294931,0.654126568,0.593822394,0.679644809,28.8,3,29
-0.018,0.084490741,0.484210526,0.982924226,0.00861141,-0.88251736,0.993637328,0.390243902,0.903948773,1.872282609,-0.0192,0.0642,-0.1269,0.906578947,-1.375080004,0.034188034,-0.0012,-0.05044843,0.844183565,0.735325507,0.465233881,0.465069187,0.394238683,0.0148,0.0322,0.436015326,0.222791293,0.435723951,-0.041855204,1.164348925,0.897284534,0.0308,0.365802383,0.636517044,-0.0464,0.554309741,0.392742796,3.374957813,-0.225139549,-1.296871205,-0.0366,-0.053631285,0.811099253,0.557097118,0.659924147,-0.116,0.237399562,0.532585844,0.104301709,-0.272493021,-0.098,-0.1138,-0.0798,7.256894049,-1.36108055,0.593552908,0.0109,0.257883672,-0.0354,0.054138146,-0.0062,0.686842105,0.813459268,-0.0174,-0.1381,0.482831114,0.218951242,0.66082691,5.42888165,0.1378,5.302226935,-0.0304,0.748099891,0.616292798,-0.1089,0.871049305,-0.0204,0.512993588,3.50385424,0.656622285,-0.0958,0.311087191,0.207272727,0.1582,0.933884298,1.087367178,0.838812301,0.757619739,0.730646872,1.038192011,0.898197243,0.960809102,1.211842105,-1.892977315,0.632467094,0.553552492,0.2854,0.152521525,-0.0846,0.2963,0.621667229,-1.019056872,-1.161776464,0.1106,0.248396895,0.102864583,-0.0142,0.0736,0.434474616,0.284441398,0.805938494,0.571717854,-1.836392045,-0.255057168,0.645409951,0.352345596,-1.380341676,0.152,0.202192448,0.1694,0.1044,0.479452055,0.1886,0.1874,-0.0112,-0.0292,-0.0334,0.026,-0.1077,0.519379845,13.58695652,-0.0968,-0.0784,-0.0476,5.903187721,5.336179296,0.1842,0.215505913,0.311599176,6.321112516,-1.248761352,-0.003191489,1.418478261,0.976670201,2.502717391,-0.207275804,9.578544061,-1.222260176,6.578947368,0.533918326,0.566775244,0.228142077,28.05,3,28
-0.0195,0.088134701,0.444444444,0.984526112,0.007797271,-0.889852176,1.004859086,0.365403304,0.905705996,2.02393617,-0.0185,0.077,-0.1457,0.899527187,-1.461028243,0.038824182,0.001,-0.049479827,0.838007737,0.735976789,0.433929602,0.457057057,0.427047619,0.0163,0.0344,0.466666667,0.346991037,0.533152909,-0.041698644,1.174841316,0.903363588,0.0396,0.35875,0.618018018,-0.0514,0.5415625,0.363636364,3.003003003,-0.233790293,-1.374641829,-0.0366,-0.047061816,0.818181818,0.555125725,0.662435084,-0.1327,0.239986759,0.52875,0.1,-0.280030751,-0.1132,-0.1316,-0.0888,6.570302234,-1.446712739,0.5853125,0.013,0.235,-0.0376,0.050771388,-0.0041,0.678486998,0.812600107,-0.0181,-0.1597,0.475625,0.233670653,0.643125,4.911591356,0.1522,4.859086492,-0.0325,0.747544204,0.612920448,-0.1262,0.878245817,-0.0211,0.508108108,3.125,0.64625,-0.1121,0.423035522,0.324848485,0.1733,0.925253604,1.087026161,0.842079689,0.754270696,0.739552964,1.040625,0.9101069,0.976341604,1.203309693,-2.093996283,0.621021021,0.557823129,0.32,0.152089136,-0.0981,0.333,0.611411411,-1.063764024,-1.223113896,0.1284,0.225825826,0.103387334,-0.017,0.0752,0.401494928,0.286069652,0.822157434,0.562462462,-2.0208143,-0.261580919,0.63625,0.344744745,-1.456548331,0.1692,0.306942753,0.1873,0.1148,0.584189498,0.2058,0.2068,-0.014,-0.0335,-0.0374,0.0303,-0.1272,0.611868484,13.29787234,-0.1142,-0.094,-0.0544,5.339028297,4.835589942,0.2036,0.333114323,0.429649966,5.77034045,-1.313712706,0.002423655,1.526595745,0.98931001,2.707446809,-0.214882308,8.710801394,-1.296008897,5.910165485,0.52042042,0.563850688,0.331284153,26.36,3,26
-0.0326,0.092270195,0.426720648,0.969716289,0.015374656,-1.023374499,0.996822371,0.334922148,0.896079056,2.05313093,-0.0336,0.111,-0.1613,0.87611336,-1.986154591,0.03765227,-0.001,-0.054808339,0.831048773,0.689831049,0.404296126,0.48915009,0.454592497,0.0231,0.0572,0.497017418,0.991037132,0.967523681,-0.03946694,1.166858458,0.878690857,0.0522,0.377123714,0.711347197,-0.0878,0.623833453,0.335989799,2.26039783,-0.17021558,-1.814423802,-0.0677,-0.056394763,0.787376474,0.502390819,0.604526275,-0.1368,0.281513563,0.591050491,0.118958445,-0.222944022,-0.1042,-0.2083,-0.1466,4.621072089,-1.934831807,0.672648959,0.0245,0.252213448,-0.0667,0.064571104,-0.0137,0.63805668,0.7698328,-0.0341,-0.1817,0.517827231,0.51149954,0.753050969,3.28731098,0.2164,3.177629488,-0.054,0.711374096,0.560654571,-0.1287,0.830072881,-0.0443,0.558318264,2.392916966,0.750658052,-0.1757,0.883745963,0.972727273,0.2607,0.927427962,1.082177161,0.828408008,0.728280961,0.687639021,1.058626466,0.893231649,0.947449175,1.231578947,-2.823384203,0.709086799,0.500794407,0.4179,0.183550274,-0.1553,0.4424,0.68761302,-1.246193212,-1.504341356,0.1988,0.238245931,0.130050251,-0.0306,0.1054,0.374955532,0.331211543,0.784874484,0.63539783,-2.639026357,-0.195708155,0.727925341,0.356238698,-1.991622213,0.247,0.970158343,0.2811,0.1576,0.89640411,0.3147,0.3137,-0.0204,-0.053,-0.0588,0.0435,-0.1277,0.873563218,9.487666034,-0.1032,-0.1416,-0.0894,3.557452864,3.187759005,0.3042,0.949408673,0.963623885,3.835826621,-1.71274238,-0.001591343,1.495256167,0.96663489,2.886148008,-0.142427556,6.345177665,-1.646624375,4.048582996,0.589285714,0.51808021,0.928278689,27.86,3,28
-0.0212,0.08902439,0.467368421,0.98656215,0.006764374,-0.849960132,0.997765363,0.372067039,0.881298992,1.912912913,-0.0216,0.0608,-0.1325,0.894035088,-1.336686553,0.026075619,-0.0004,-0.063095238,0.836506159,0.713325868,0.445783133,0.439461883,0.405357143,0.0188,0.0337,0.456769984,0.171574904,0.365358593,-0.056354916,1.179384203,0.905336722,0.0322,0.356036036,0.617454295,-0.0488,0.538378378,0.372900336,3.449465333,-0.237566702,-1.245337345,-0.0365,-0.064209275,0.79787234,0.553191489,0.661311914,-0.1201,0.228727557,0.513513514,0.112426036,-0.296221775,-0.0989,-0.112,-0.0774,7.849293564,-1.326270332,0.567207207,0.0124,0.24,-0.0361,0.049683228,-0.0069,0.693333333,0.809402795,-0.0149,-0.1405,0.459099099,0.154553818,0.645045045,5.675368899,0.1274,5.586592179,-0.0296,0.723041998,0.627700127,-0.1113,0.852744311,-0.022,0.49154881,3.603603604,0.643603604,-0.0908,0.25080732,0.153939394,0.1494,0.949174079,1.119440915,0.834636872,0.775510204,0.711731844,1.044684685,0.879329609,0.953815261,1.236491228,-1.859594014,0.616074508,0.551955307,0.2775,0.167320261,-0.0828,0.2899,0.607795792,-0.994784291,-1.11752999,0.1096,0.229734391,0.105337079,-0.0151,0.0666,0.423125794,0.287671233,0.796089385,0.542945843,-1.796180203,-0.276155438,0.634954955,0.340807175,-1.338424756,0.1425,0.143727162,0.1574,0.0988,0.461187215,0.179,0.1786,-0.008,-0.0292,-0.0286,0.0268,-0.1109,0.498262497,15.01501502,-0.0985,-0.0759,-0.0437,6.353240152,5.599104143,0.1762,0.136662286,0.246396706,6.693440428,-1.211167836,-0.001118568,1.483483483,0.984357542,2.645645646,-0.216838413,10.12145749,-1.181774482,7.01754386,0.515350121,0.560726447,0.168032787,27.3,3,27
-0.017,0.096996893,0.497576737,0.976714915,0.011779688,-0.826160001,0.98818408,0.383084577,0.893014475,1.801948052,-0.0189,0.0494,-0.1203,0.896607431,-1.25175856,0.04070407,-0.0019,-0.056515957,0.82315922,0.698552549,0.470948012,0.423340961,0.394594595,0.0133,0.0314,0.441269841,0.037131882,0.254397835,-0.044766072,1.186544343,0.872445384,0.0249,0.336314152,0.613272311,-0.0442,0.508553655,0.387665198,3.813882532,-0.245309903,-1.179220802,-0.037,-0.062438057,0.779106356,0.544367527,0.661314985,-0.1153,0.242556918,0.481337481,0.124159887,-0.297698589,-0.0983,-0.0973,-0.0687,9.009009009,-1.235928517,0.551710731,0.005,0.239502333,-0.0351,0.068121942,-0.007,0.698707593,0.782241015,-0.0181,-0.1314,0.431570762,0.108555658,0.625194401,6.443298969,0.111,6.218905473,-0.03,0.715206186,0.609584214,-0.1033,0.848623853,-0.0198,0.472158658,3.888024883,0.617807154,-0.0803,0.118406889,0.034545455,0.1308,0.921775899,1.093727977,0.813432836,0.779279279,0.690298507,1.019440124,0.882462687,0.94648318,1.253634895,-1.720082946,0.606025934,0.537935323,0.2572,0.177473138,-0.0692,0.2622,0.591914569,-0.940748027,-1.047474672,0.0936,0.234935164,0.122182681,-0.0128,0.0616,0.434108527,0.295028525,0.769900498,0.541189931,-1.695694021,-0.288900025,0.603421462,0.329900839,-1.259899732,0.1238,0.032886724,0.1419,0.0865,0.382134703,0.1608,0.1589,-0.0111,-0.0281,-0.0245,0.0244,-0.1014,0.443998931,16.23376623,-0.0964,-0.0622,-0.0373,7.04721635,6.293266205,0.1552,0.034822602,0.118050789,7.645259939,-1.131999962,-0.005943072,1.404220779,0.965174129,2.519480519,-0.236241288,11.56069364,-1.102196357,8.077544426,0.498855835,0.557345361,0.040983607,28.42,3,28
-0.0231,0.122554068,0.448635634,0.948012232,0.026687598,-0.79834698,1,0.341896024,0.858715596,1.960644007,-0.0231,0.0537,-0.1407,0.879614767,-1.271484524,0.046979866,0,-0.076011846,0.781651376,0.670336391,0.437402191,0.389896834,0.430463576,0.0146,0.0304,0.490428441,0.035851472,0.244925575,-0.049424509,1.212832551,0.887464387,0.0273,0.307806141,0.581643543,-0.0454,0.472807991,0.341896024,3.557452864,-0.264507422,-1.1728377,-0.0389,-0.076011846,0.762079511,0.508868502,0.651017214,-0.1299,0.255813953,0.460969293,0.135022562,-0.333807829,-0.1068,-0.1076,-0.0718,9.124087591,-1.235073669,0.519422863,0.0108,0.206807251,-0.0389,0.059622642,-0.0032,0.667736758,0.780626781,-0.0158,-0.1533,0.405475398,0.056117755,0.604883463,6.451612903,0.1096,6.116207951,-0.0357,0.707096774,0.592592593,-0.1176,0.857589984,-0.0182,0.443258627,3.699593045,0.604883463,-0.0845,0.082884822,0.062424242,0.1278,0.91025641,1.103988604,0.781651376,0.759124088,0.670336391,1.039955605,0.858715596,0.974960876,1.243980738,-1.814423802,0.581643543,0.508868502,0.2703,0.197363603,-0.0719,0.2811,0.551405194,-0.92603167,-1.041461145,0.0991,0.198861615,0.1232,-0.015,0.0559,0.398148148,0.325496555,0.762079511,0.499466382,-1.760086315,-0.316289262,0.573436922,0.295980078,-1.271484524,0.1246,0.049330085,0.1404,0.0832,0.436073059,0.1635,0.1635,-0.0126,-0.0357,-0.0264,0.0272,-0.1176,0.479016306,17.88908766,-0.1068,-0.0687,-0.0414,7.122507123,6.116207951,0.155,0.024967148,0.123541524,7.824726135,-1.119232829,0,1.488372093,0.948012232,2.772808587,-0.246196404,12.01923077,-1.105605249,8.025682183,0.454642476,0.536774194,0.020491803,28.61,3,29
-0.0187,0.085065115,0.503807107,0.963227783,0.018730489,-0.908942588,0.992900609,0.402636917,0.904494382,1.783375315,-0.0201,0.0622,-0.1316,0.898477157,-1.412055797,0.035067212,-0.0014,-0.050147493,0.843207354,0.723186925,0.480920654,0.458697765,0.380896686,0.0115,0.031,0.422965116,0.250960307,0.461434371,-0.031446541,1.142337977,0.889892716,0.0308,0.366112957,0.638807904,-0.047,0.548504983,0.405515832,3.239390994,-0.223785927,-1.330173836,-0.0396,-0.05370024,0.804902962,0.562819203,0.667474258,-0.1239,0.23285764,0.52358804,0.108092813,-0.270893372,-0.1052,-0.1164,-0.0784,7.062146893,-1.380341676,0.588372093,0.0077,0.263787375,-0.0382,0.058261129,-0.0075,0.699238579,0.799548278,-0.0195,-0.1436,0.470431894,0.272309108,0.655149502,5.302226935,0.1416,5.070993915,-0.0321,0.750795334,0.622247318,-0.1129,0.857662023,-0.0235,0.510528021,3.322259136,0.650498339,-0.0977,0.373519914,0.258181818,0.1651,0.932241671,1.064935065,0.837221095,0.778248588,0.718052738,1.025581395,0.898073022,0.954572986,1.196700508,-1.959004422,0.634272757,0.558823529,0.301,0.16064019,-0.0857,0.3087,0.610949142,-1.04403924,-1.177944062,0.1092,0.257207645,0.111390022,-0.016,0.0794,0.448334274,0.279738562,0.799188641,0.573696145,-1.917790076,-0.259150805,0.626578073,0.356980888,-1.418252448,0.1576,0.2545676,0.1771,0.1102,0.514840183,0.1972,0.1958,-0.012,-0.0307,-0.0314,0.0235,-0.1115,0.561079925,12.59445844,-0.1038,-0.0782,-0.0474,5.646527386,5.107252298,0.1886,0.26609724,0.350034317,6.056935191,-1.278358912,-0.003562341,1.38790932,0.956389452,2.375314861,-0.211755233,9.074410163,-1.246193212,6.345177665,0.534823453,0.584305408,0.275273224,29.73,3,30
